Date,Name,Open,Closing_Price,Daily_High,Daily_Low,Volume,Year,Month
2020-04-02,Air Liquide,116.0,112.95,116.0,110.0,331,2020,4
2020-04-01,Air Liquide,115.95,114.05,115.95,112.3,480,2020,4
2020-03-31,Air Liquide,113.9,114.6,115.35,112.95,784,2020,3
2020-03-30,Air Liquide,110.25,112.15,112.7,106.9,485,2020,3
2020-03-27,Air Liquide,110.2,107.0,110.2,105.8,525,2020,3
2020-03-26,Air Liquide,108.55,111.7,111.7,106.5,653,2020,3
2020-03-25,Air Liquide,110.8,110.25,115.0,106.0,"2,061",2020,3
2020-03-24,Air Liquide,109.6,108.1,111.55,103.0,"1,104",2020,3
2020-03-23,Air Liquide,103.0,106.95,106.95,100.95,420,2020,3
2020-03-20,Air Liquide,108.4,103.0,110.75,101.85,699,2020,3
2020-03-19,Air Liquide,100.0,104.55,104.55,99.66,266,2020,3
2020-03-18,Air Liquide,102.85,98.5,103.05,98.0,432,2020,3
2020-03-17,Air Liquide,100.0,105.8,106.3,99.68,944,2020,3
2020-03-16,Air Liquide,105.0,98.86,105.0,95.0,"1,666",2020,3
2020-03-13,Air Liquide,102.0,105.0,110.85,102.0,"1,782",2020,3
2020-03-12,Air Liquide,110.0,99.84,110.0,99.84,"3,191",2020,3
2020-03-11,Air Liquide,113.5,113.0,115.5,112.95,"1,105",2020,3
2020-03-10,Air Liquide,115.2,112.65,118.7,112.35,"1,021",2020,3
2020-03-09,Air Liquide,120.0,111.45,120.0,111.45,"2,467",2020,3
2020-03-06,Air Liquide,125.0,123.3,125.35,122.75,789,2020,3
2020-03-05,Air Liquide,130.85,125.9,130.85,125.9,534,2020,3
2020-03-04,Air Liquide,127.65,129.8,129.8,126.25,"1,124",2020,3
2020-03-03,Air Liquide,127.8,125.5,128.8,125.5,"2,068",2020,3
2020-03-02,Air Liquide,124.2,126.35,126.75,121.6,"1,274",2020,3
2020-02-28,Air Liquide,121.0,122.7,124.55,118.0,"4,84",2020,2
2020-02-27,Air Liquide,130.0,127.25,130.1,126.0,"1,214",2020,2
2020-02-26,Air Liquide,128.2,131.4,132.15,126.85,"2,026",2020,2
2020-02-25,Air Liquide,133.35,131.0,134.75,130.8,955,2020,2
2020-02-24,Air Liquide,138.8,132.5,138.8,131.5,"3,268",2020,2
2020-02-21,Air Liquide,139.0,138.85,139.55,138.15,"1,082",2020,2
2020-02-20,Air Liquide,142.05,139.3,142.05,138.5,793,2020,2
2020-02-19,Air Liquide,140.0,141.1,141.1,140.0,"1,237",2020,2
2020-02-18,Air Liquide,139.9,139.9,140.25,139.3,967,2020,2
2020-02-17,Air Liquide,139.9,141.35,141.35,139.1,"1,802",2020,2
2020-02-14,Air Liquide,142.35,139.0,142.35,138.55,"1,082",2020,2
2020-02-13,Air Liquide,139.7,140.15,140.15,137.95,266,2020,2
2020-02-12,Air Liquide,138.4,139.3,139.3,138.15,548,2020,2
2020-02-11,Air Liquide,135.8,137.35,138.6,134.4,"1,688",2020,2
2020-02-10,Air Liquide,135.35,134.85,135.35,134.0,541,2020,2
2020-02-07,Air Liquide,135.15,134.75,135.45,134.3,580,2020,2
2020-02-06,Air Liquide,136.05,135.3,136.05,134.2,564,2020,2
2020-02-05,Air Liquide,133.9,135.2,135.2,133.9,386,2020,2
2020-02-04,Air Liquide,133.05,133.2,133.2,132.7,120,2020,2
2020-02-03,Air Liquide,131.75,131.9,132.15,131.7,381,2020,2
2020-01-31,Air Liquide,132.05,131.75,132.05,131.7,218,2020,1
2020-01-30,Air Liquide,131.4,131.1,131.4,129.95,552,2020,1
2020-01-29,Air Liquide,129.6,131.5,131.5,129.6,"1,064",2020,1
2020-01-28,Air Liquide,129.25,127.8,129.25,127.8,214,2020,1
2020-01-27,Air Liquide,131.0,127.15,131.0,127.15,720,2020,1
2020-01-24,Air Liquide,129.3,130.55,130.55,129.3,198,2020,1
2020-01-23,Air Liquide,129.45,128.75,129.45,128.3,320,2020,1
2020-01-22,Air Liquide,130.5,129.4,130.5,129.4,533,2020,1
2020-01-21,Air Liquide,130.0,128.9,130.0,127.9,329,2020,1
2020-01-20,Air Liquide,130.35,128.9,130.35,128.75,776,2020,1
2020-01-17,Air Liquide,127.85,130.05,130.05,127.7,"1,295",2020,1
2020-01-16,Air Liquide,128.05,127.4,128.05,127.35,450,2020,1
2020-01-15,Air Liquide,127.5,126.65,127.5,126.55,"1,216",2020,1
2020-01-14,Air Liquide,126.6,127.15,127.15,125.5,476,2020,1
2020-01-13,Air Liquide,127.7,126.3,127.7,126.1,420,2020,1
2020-01-10,Air Liquide,125.95,126.1,126.1,125.45,306,2020,1
2020-01-09,Air Liquide,126.2,125.6,126.2,125.2,184,2020,1
2020-01-08,Air Liquide,123.3,124.75,124.75,122.1,349,2020,1
2020-01-07,Air Liquide,125.8,124.85,126.05,124.85,243,2020,1
2020-01-06,Air Liquide,126.5,125.45,126.5,124.9,270,2020,1
2020-01-03,Air Liquide,126.75,126.0,126.75,126.0,16,2020,1
2020-01-02,Air Liquide,127.75,126.75,127.75,126.0,872,2020,1
2019-12-30,Air Liquide,127.55,126.45,127.55,126.45,494,2019,12
2019-12-27,Air Liquide,126.8,126.75,126.8,126.3,174,2019,12
2019-12-23,Air Liquide,127.9,126.45,127.9,126.15,339,2019,12
2019-12-20,Air Liquide,125.8,126.8,127.5,125.8,325,2019,12
2019-12-19,Air Liquide,124.5,124.75,124.75,124.5,100,2019,12
2019-12-18,Air Liquide,124.45,124.6,124.65,124.45,85,2019,12
2019-12-17,Air Liquide,125.0,124.45,125.0,124.45,510,2019,12
2019-12-16,Air Liquide,124.5,124.85,124.9,123.8,"1,173",2019,12
2019-12-13,Air Liquide,123.4,123.75,124.55,123.4,346,2019,12
2019-12-12,Air Liquide,122.85,122.8,122.85,122.5,158,2019,12
2019-12-11,Air Liquide,122.25,122.3,122.3,122.25,50,2019,12
2019-12-10,Air Liquide,122.6,122.25,122.6,121.2,618,2019,12
2019-12-09,Air Liquide,122.55,122.55,122.55,122.15,204,2019,12
2019-12-06,Air Liquide,121.75,122.2,122.2,121.6,127,2019,12
2019-12-05,Air Liquide,120.95,120.95,121.1,120.65,757,2019,12
2019-12-04,Air Liquide,119.35,120.45,120.45,119.1,265,2019,12
2019-12-03,Air Liquide,120.45,118.5,120.45,118.5,484,2019,12
2019-12-02,Air Liquide,124.9,119.8,124.9,119.8,"1,274",2019,12
2019-11-29,Air Liquide,123.0,123.1,123.1,122.35,550,2019,11
2019-11-28,Air Liquide,121.55,122.2,122.2,121.55,505,2019,11
2019-11-27,Air Liquide,122.3,121.95,122.3,121.45,913,2019,11
2019-11-26,Air Liquide,122.65,122.2,122.65,121.55,417,2019,11
2019-11-25,Air Liquide,122.7,122.15,122.7,121.25,"1,379",2019,11
2019-11-22,Air Liquide,121.15,121.1,121.15,120.95,55,2019,11
2019-11-21,Air Liquide,120.95,120.7,120.95,120.25,302,2019,11
2019-11-20,Air Liquide,121.65,120.5,121.65,120.5,342,2019,11
2019-11-19,Air Liquide,122.65,122.15,122.65,122.15,377,2019,11
2019-11-18,Air Liquide,121.55,121.1,121.55,121.1,514,2019,11
2019-11-15,Air Liquide,119.7,121.45,121.45,119.7,187,2019,11
2019-11-14,Air Liquide,119.95,119.25,119.95,119.25,237,2019,11
2019-11-13,Air Liquide,118.8,120.0,120.4,118.8,861,2019,11
2019-11-12,Air Liquide,119.15,118.9,119.15,118.5,266,2019,11
2019-11-11,Air Liquide,121.0,119.05,121.0,118.7,"1,399",2019,11
2019-11-08,Air Liquide,119.2,119.4,119.4,118.8,870,2019,11
2019-11-07,Air Liquide,119.8,119.3,119.85,118.95,"1,215",2019,11
2019-11-06,Air Liquide,120.15,119.8,120.15,118.85,442,2019,11
2019-11-05,Air Liquide,119.35,119.8,120.0,119.3,"1,124",2019,11
2019-11-04,Air Liquide,119.3,118.75,119.7,118.75,503,2019,11
2019-11-01,Air Liquide,119.6,118.3,119.95,118.3,8,2019,11
2019-10-31,Air Liquide,117.2,119.1,119.3,117.05,"1,104",2019,10
2019-10-30,Air Liquide,117.7,117.1,117.7,117.1,287,2019,10
2019-10-29,Air Liquide,117.5,117.5,117.5,116.65,800,2019,10
2019-10-28,Air Liquide,118.05,117.2,118.05,116.25,"1,626",2019,10
2019-10-25,Air Liquide,117.4,116.35,117.4,116.0,841,2019,10
2019-10-24,Air Liquide,119.0,116.55,119.0,115.9,235,2019,10
2019-10-23,Air Liquide,115.9,116.7,116.75,115.9,679,2019,10
2019-10-22,Air Liquide,117.05,115.95,117.05,115.85,813,2019,10
2019-10-21,Air Liquide,118.0,116.75,118.0,116.55,503,2019,10
2019-10-18,Air Liquide,117.2,117.35,118.2,117.2,389,2019,10
2019-10-17,Air Liquide,118.3,117.75,118.5,117.45,556,2019,10
2019-10-16,Air Liquide,119.05,117.85,119.05,117.8,398,2019,10
2019-10-15,Air Liquide,118.95,118.75,119.4,118.65,"1,368",2019,10
2019-10-14,Air Liquide,119.4,118.8,119.4,118.45,359,2019,10
2019-10-11,Air Liquide,117.7,118.85,118.85,117.7,581,2019,10
2019-10-10,Air Liquide,116.5,117.45,117.5,116.0,561,2019,10
2019-10-09,Air Liquide,115.55,116.4,116.4,115.55,286,2019,10
2019-10-08,Air Liquide,117.8,115.8,118.4,115.4,"1,479",2019,10
2019-10-07,Air Liquide,118.0,117.8,118.3,115.5,"1,493",2019,10
2019-10-04,Air Liquide,114.32,115.27,115.27,114.23,184,2019,10
2019-10-02,Air Liquide,117.36,114.23,117.36,113.64,401,2019,10
2019-10-01,Air Liquide,119.55,117.27,119.55,117.27,436,2019,10
2019-09-30,Air Liquide,118.23,118.05,118.23,117.73,252,2019,9
2019-09-27,Air Liquide,118.32,117.32,118.32,117.18,"1,088",2019,9
2019-09-26,Air Liquide,117.55,118.05,118.18,117.55,355,2019,9
2019-09-25,Air Liquide,118.32,117.05,118.32,116.36,"1,368",2019,9
2019-09-24,Air Liquide,118.59,117.77,118.77,117.77,451,2019,9
2019-09-23,Air Liquide,119.14,118.41,119.14,118.27,422,2019,9
2019-09-20,Air Liquide,117.59,118.73,118.73,117.55,438,2019,9
2019-09-19,Air Liquide,116.73,118.05,118.05,116.73,338,2019,9
2019-09-18,Air Liquide,116.36,116.5,116.5,115.91,318,2019,9
2019-09-17,Air Liquide,114.77,114.86,114.86,114.45,382,2019,9
2019-09-16,Air Liquide,115.09,114.73,115.14,114.68,430,2019,9
2019-09-13,Air Liquide,116.45,115.27,116.45,115.27,340,2019,9
2019-09-12,Air Liquide,114.55,115.59,115.59,114.55,87,2019,9
2019-09-11,Air Liquide,113.77,114.23,114.23,113.77,49,2019,9
2019-09-10,Air Liquide,112.27,113.23,113.23,112.0,407,2019,9
2019-09-09,Air Liquide,114.27,112.36,114.27,112.36,504,2019,9
2019-09-06,Air Liquide,112.91,113.95,113.95,112.77,297,2019,9
2019-09-05,Air Liquide,115.59,112.82,115.59,112.73,429,2019,9
2019-09-04,Air Liquide,114.82,114.36,114.82,114.36,132,2019,9
2019-09-03,Air Liquide,115.64,114.77,115.64,114.77,18,2019,9
2019-09-02,Air Liquide,115.59,115.68,115.68,115.45,467,2019,9
2019-08-30,Air Liquide,114.86,114.77,115.05,114.77,104,2019,8
2019-08-29,Air Liquide,112.64,113.45,113.45,112.36,95,2019,8
2019-08-28,Air Liquide,112.55,112.55,112.55,112.55,33,2019,8
2019-08-27,Air Liquide,112.36,112.27,112.36,111.64,290,2019,8
2019-08-26,Air Liquide,111.0,112.0,112.09,111.0,107,2019,8
2019-08-23,Air Liquide,113.36,113.36,113.36,113.36,0,2019,8
2019-08-22,Air Liquide,113.45,113.64,113.64,113.23,706,2019,8
2019-08-21,Air Liquide,111.5,113.68,113.68,111.5,373,2019,8
2019-08-20,Air Liquide,112.41,111.73,112.41,111.73,235,2019,8
2019-08-19,Air Liquide,112.82,112.09,112.82,112.09,419,2019,8
2019-08-16,Air Liquide,111.32,112.09,112.09,111.32,232,2019,8
2019-08-15,Air Liquide,110.18,110.5,111.41,109.18,332,2019,8
2019-08-14,Air Liquide,113.45,110.91,113.45,110.91,213,2019,8
2019-08-13,Air Liquide,111.77,113.36,113.64,111.23,491,2019,8
2019-08-12,Air Liquide,112.41,112.59,112.59,111.45,458,2019,8
2019-08-09,Air Liquide,112.55,112.32,112.55,111.82,32,2019,8
2019-08-08,Air Liquide,111.14,112.82,112.82,110.86,130,2019,8
2019-08-07,Air Liquide,109.86,109.86,109.86,109.86,14,2019,8
2019-08-06,Air Liquide,110.09,111.68,111.68,110.09,487,2019,8
2019-08-05,Air Liquide,111.09,109.09,111.09,109.09,543,2019,8
2019-08-02,Air Liquide,112.64,112.18,112.64,111.32,626,2019,8
2019-08-01,Air Liquide,112.95,114.77,114.77,112.95,140,2019,8
2019-07-31,Air Liquide,114.23,114.0,114.27,114.0,139,2019,7
2019-07-30,Air Liquide,113.41,114.32,115.41,113.41,650,2019,7
2019-07-29,Air Liquide,113.45,112.64,113.45,112.5,179,2019,7
2019-07-26,Air Liquide,112.05,112.73,112.73,112.05,43,2019,7
2019-07-25,Air Liquide,113.45,112.55,113.45,112.55,379,2019,7
2019-07-24,Air Liquide,113.55,113.05,113.55,113.05,99,2019,7
2019-07-23,Air Liquide,112.59,113.36,113.36,112.59,126,2019,7
2019-07-22,Air Liquide,110.95,111.73,111.73,110.95,377,2019,7
2019-07-19,Air Liquide,112.14,110.59,112.18,110.59,232,2019,7
2019-07-18,Air Liquide,110.91,111.14,111.64,110.91,316,2019,7
2019-07-17,Air Liquide,111.64,111.5,112.32,111.5,"1,75",2019,7
2019-07-16,Air Liquide,111.86,111.91,112.09,111.5,610,2019,7
2019-07-15,Air Liquide,112.27,111.82,112.73,111.18,"3,5",2019,7
2019-07-12,Air Liquide,111.23,111.23,111.23,111.23,0,2019,7
2019-07-11,Air Liquide,111.86,110.86,112.09,110.86,511,2019,7
2019-07-10,Air Liquide,111.32,111.95,111.95,111.32,163,2019,7
2019-07-09,Air Liquide,110.27,111.45,111.45,110.27,901,2019,7
2019-07-08,Air Liquide,111.77,111.68,111.77,111.0,694,2019,7
2019-07-05,Air Liquide,112.09,111.77,112.09,110.82,411,2019,7
2019-07-04,Air Liquide,112.64,112.05,112.68,111.73,"1,483",2019,7
2019-07-03,Air Liquide,111.91,112.27,112.36,111.91,143,2019,7
2019-07-02,Air Liquide,112.05,111.5,112.05,111.41,515,2019,7
2019-07-01,Air Liquide,113.5,111.36,113.5,111.36,247,2019,7
2019-06-28,Air Liquide,111.0,111.45,111.45,110.91,462,2019,6
2019-06-27,Air Liquide,109.68,110.36,110.45,109.68,506,2019,6
2019-06-26,Air Liquide,110.73,109.73,110.73,109.73,365,2019,6
2019-06-25,Air Liquide,110.68,110.82,110.86,110.68,168,2019,6
2019-06-24,Air Liquide,112.0,111.14,112.0,111.14,775,2019,6
2019-06-21,Air Liquide,110.55,110.82,111.05,110.36,392,2019,6
2019-06-20,Air Liquide,110.27,110.05,111.14,110.05,637,2019,6
2019-06-19,Air Liquide,110.36,109.68,110.36,109.68,"1,163",2019,6
2019-06-18,Air Liquide,107.77,109.91,109.91,107.77,645,2019,6
2019-06-17,Air Liquide,109.0,107.95,109.0,107.73,555,2019,6
2019-06-14,Air Liquide,107.73,108.0,108.0,107.27,394,2019,6
2019-06-13,Air Liquide,107.45,107.14,107.45,107.14,114,2019,6
2019-06-12,Air Liquide,106.55,107.14,107.14,106.32,312,2019,6
2019-06-11,Air Liquide,105.91,106.45,106.45,105.91,275,2019,6
2019-06-07,Air Liquide,104.36,106.45,106.45,104.36,280,2019,6
2019-06-06,Air Liquide,103.95,103.73,105.0,103.64,726,2019,6
2019-06-05,Air Liquide,103.91,103.86,104.18,103.86,374,2019,6
2019-06-04,Air Liquide,102.95,103.73,103.73,102.95,401,2019,6
2019-06-03,Air Liquide,100.91,102.82,102.82,100.91,175,2019,6
2019-05-31,Air Liquide,101.82,101.32,101.82,101.32,236,2019,5
2019-05-30,Air Liquide,101.95,101.95,101.95,101.95,0,2019,5
2019-05-29,Air Liquide,102.36,101.09,102.36,101.05,"1,718",2019,5
2019-05-28,Air Liquide,104.32,102.86,104.32,102.86,154,2019,5
2019-05-27,Air Liquide,104.0,103.86,104.0,103.73,979,2019,5
2019-05-24,Air Liquide,103.18,103.18,103.18,103.18,0,2019,5
2019-05-23,Air Liquide,103.55,102.82,103.55,102.45,355,2019,5
2019-05-22,Air Liquide,103.32,103.59,103.59,103.32,96,2019,5
2019-05-21,Air Liquide,103.27,103.18,103.59,102.95,176,2019,5
2019-05-20,Air Liquide,105.41,104.82,105.41,104.82,"2,255",2019,5
2019-05-17,Air Liquide,106.95,107.09,107.09,106.95,125,2019,5
2019-05-16,Air Liquide,105.14,106.0,106.0,104.64,77,2019,5
2019-05-15,Air Liquide,104.77,104.64,105.14,103.73,213,2019,5
2019-05-14,Air Liquide,103.5,104.41,104.41,103.5,52,2019,5
2019-05-13,Air Liquide,104.5,102.73,104.5,102.73,95,2019,5
2019-05-10,Air Liquide,103.27,103.14,103.27,102.91,957,2019,5
2019-05-09,Air Liquide,105.09,103.77,105.09,103.73,839,2019,5
2019-05-08,Air Liquide,105.27,105.45,105.45,104.64,"1,845",2019,5
2019-05-07,Air Liquide,106.73,105.09,107.0,105.09,511,2019,5
2019-05-06,Air Liquide,107.5,107.14,107.5,105.95,322,2019,5
2019-05-03,Air Liquide,107.55,107.86,107.95,107.55,430,2019,5
2019-05-02,Air Liquide,107.91,107.64,107.91,107.23,348,2019,5
2019-04-30,Air Liquide,107.32,107.86,107.86,107.32,371,2019,4
2019-04-29,Air Liquide,109.09,107.82,109.09,107.82,"1,672",2019,4
2019-04-26,Air Liquide,107.77,107.82,107.82,107.45,279,2019,4
2019-04-25,Air Liquide,106.91,108.36,108.36,106.91,421,2019,4
2019-04-24,Air Liquide,106.95,106.59,106.95,106.59,214,2019,4
2019-04-23,Air Liquide,107.73,106.95,107.73,106.77,68,2019,4
2019-04-18,Air Liquide,105.91,107.86,107.86,105.91,338,2019,4
2019-04-17,Air Liquide,105.45,106.45,106.45,105.45,206,2019,4
2019-04-16,Air Liquide,105.91,106.41,106.41,105.86,366,2019,4
2019-04-15,Air Liquide,105.82,105.23,105.82,105.18,108,2019,4
2019-04-12,Air Liquide,104.73,105.14,105.14,104.73,"1,349",2019,4
2019-04-11,Air Liquide,105.82,105.18,105.82,105.18,440,2019,4
2019-04-10,Air Liquide,105.55,105.64,106.14,105.55,547,2019,4
2019-04-09,Air Liquide,105.77,105.5,106.18,105.5,365,2019,4
2019-04-08,Air Liquide,105.5,105.86,106.09,105.45,195,2019,4
2019-04-05,Air Liquide,105.27,105.5,105.5,105.27,11,2019,4
2019-04-04,Air Liquide,105.0,105.18,105.18,105.0,187,2019,4
2019-04-03,Air Liquide,104.05,104.95,104.95,104.05,135,2019,4
2019-04-02,Air Liquide,103.59,103.91,103.91,103.59,132,2019,4
2019-04-01,Air Liquide,103.18,103.59,103.95,103.18,341,2019,4
2019-03-29,Air Liquide,103.09,103.09,103.09,103.09,66,2019,3
2019-03-28,Air Liquide,102.59,102.59,102.59,102.59,0,2019,3
2019-03-27,Air Liquide,102.91,102.73,102.91,102.73,5,2019,3
2019-03-26,Air Liquide,102.05,102.59,102.59,101.95,12,2019,3
2019-03-25,Air Liquide,100.55,101.73,101.91,100.55,184,2019,3
2019-03-22,Air Liquide,102.95,100.91,102.95,100.91,55,2019,3
2019-03-21,Air Liquide,102.41,102.91,102.91,102.36,36,2019,3
2019-03-20,Air Liquide,101.32,102.68,102.68,101.32,48,2019,3
2019-03-19,Air Liquide,102.64,101.82,102.64,101.82,250,2019,3
2019-03-18,Air Liquide,103.45,102.36,103.5,102.36,305,2019,3
2019-03-15,Air Liquide,102.18,103.0,103.0,102.18,541,2019,3
2019-03-14,Air Liquide,101.45,102.0,102.0,101.45,249,2019,3
2019-03-13,Air Liquide,100.86,100.95,100.95,100.86,46,2019,3
2019-03-12,Air Liquide,101.64,101.27,101.86,100.77,251,2019,3
2019-03-11,Air Liquide,101.14,101.23,101.23,101.14,5,2019,3
2019-03-08,Air Liquide,100.18,100.55,100.86,100.18,189,2019,3
2019-03-07,Air Liquide,101.23,100.95,101.23,100.95,15,2019,3
2019-03-06,Air Liquide,100.55,101.41,101.41,100.55,48,2019,3
2019-03-05,Air Liquide,100.14,100.14,100.14,100.14,20,2019,3
2019-03-04,Air Liquide,100.68,99.77,100.68,99.77,88,2019,3
2019-03-01,Air Liquide,99.77,100.64,100.68,99.77,785,2019,3
2019-02-28,Air Liquide,99.18,99.5,99.5,99.18,11,2019,2
2019-02-27,Air Liquide,100.23,99.82,100.5,99.82,110,2019,2
2019-02-26,Air Liquide,98.77,100.05,100.05,98.77,158,2019,2
2019-02-25,Air Liquide,100.91,99.5,100.91,99.5,"1,589",2019,2
2019-02-22,Air Liquide,98.55,99.64,99.95,98.55,621,2019,2
2019-02-21,Air Liquide,98.91,98.05,98.91,98.05,439,2019,2
2019-02-20,Air Liquide,97.05,98.64,98.64,97.05,431,2019,2
2019-02-19,Air Liquide,97.14,97.05,97.14,97.05,7,2019,2
2019-02-18,Air Liquide,98.09,97.23,98.09,97.23,172,2019,2
2019-02-15,Air Liquide,96.45,96.86,96.86,96.36,68,2019,2
2019-02-14,Air Liquide,97.09,96.27,97.09,95.45,286,2019,2
2019-02-13,Air Liquide,96.64,97.0,97.0,96.64,119,2019,2
2019-02-12,Air Liquide,95.68,95.68,95.68,95.68,0,2019,2
2019-02-11,Air Liquide,95.59,95.59,95.59,95.59,110,2019,2
2019-02-08,Air Liquide,95.64,95.45,95.64,95.45,73,2019,2
2019-02-07,Air Liquide,95.5,95.45,96.09,95.45,143,2019,2
2019-02-06,Air Liquide,96.86,96.14,96.86,96.14,381,2019,2
2019-02-05,Air Liquide,96.64,97.18,97.18,96.64,49,2019,2
2019-02-04,Air Liquide,96.91,96.59,96.91,95.95,45,2019,2
2019-02-01,Air Liquide,97.0,97.23,97.23,96.27,55,2019,2
2019-01-31,Air Liquide,96.55,96.5,96.55,95.82,148,2019,1
2019-01-30,Air Liquide,95.82,97.0,97.0,95.68,63,2019,1
2019-01-29,Air Liquide,94.82,94.82,94.82,94.82,0,2019,1
2019-01-28,Air Liquide,96.0,95.18,96.0,95.18,202,2019,1
2019-01-25,Air Liquide,96.0,96.0,96.0,96.0,0,2019,1
2019-01-24,Air Liquide,95.91,95.5,95.91,95.5,51,2019,1
2019-01-23,Air Liquide,94.91,95.82,95.82,94.86,217,2019,1
2019-01-22,Air Liquide,95.55,95.55,95.55,95.55,0,2019,1
2019-01-21,Air Liquide,96.18,95.45,96.18,95.45,253,2019,1
2019-01-18,Air Liquide,95.09,95.95,96.23,94.64,284,2019,1
2019-01-17,Air Liquide,94.0,94.73,94.73,93.82,770,2019,1
2019-01-16,Air Liquide,94.36,94.59,94.59,94.14,24,2019,1
2019-01-15,Air Liquide,93.59,93.73,94.0,93.27,362,2019,1
2019-01-14,Air Liquide,95.0,93.18,95.0,93.18,55,2019,1
2019-01-11,Air Liquide,94.64,93.95,94.64,93.91,148,2019,1
2019-01-10,Air Liquide,94.73,94.5,94.73,94.0,818,2019,1
2019-01-09,Air Liquide,97.73,97.0,97.73,97.0,275,2019,1
2019-01-08,Air Liquide,96.64,97.36,97.91,96.64,583,2019,1
2019-01-07,Air Liquide,97.68,97.68,97.68,97.68,3,2019,1
2019-01-04,Air Liquide,95.32,96.82,96.82,95.32,156,2019,1
2019-01-03,Air Liquide,96.41,95.68,96.41,95.68,22,2019,1
2019-01-02,Air Liquide,99.14,99.05,99.14,98.59,174,2019,1
2018-12-28,Air Liquide,96.32,96.86,96.86,96.32,203,2018,12
2018-12-27,Air Liquide,96.5,96.5,96.5,96.5,11,2018,12
2018-12-21,Air Liquide,96.27,97.55,97.55,96.27,"3,344",2018,12
2018-12-20,Air Liquide,96.45,96.36,96.45,96.36,0,2018,12
2018-12-19,Air Liquide,95.68,95.95,95.95,95.68,324,2018,12
2018-12-18,Air Liquide,96.68,95.86,96.68,95.86,194,2018,12
2018-12-17,Air Liquide,97.73,96.36,97.73,96.36,196,2018,12
2018-12-14,Air Liquide,97.0,97.64,97.64,97.0,397,2018,12
2018-12-13,Air Liquide,97.59,98.14,98.14,97.59,645,2018,12
2018-12-12,Air Liquide,97.55,97.77,97.77,96.82,283,2018,12
2018-12-11,Air Liquide,97.09,97.64,97.64,97.09,27,2018,12
2018-12-10,Air Liquide,95.45,94.68,95.45,94.55,275,2018,12
2018-12-07,Air Liquide,95.36,96.18,96.18,95.36,60,2018,12
2018-12-06,Air Liquide,95.68,95.59,95.68,95.59,106,2018,12
2018-12-05,Air Liquide,96.36,96.73,96.73,96.36,220,2018,12
2018-12-04,Air Liquide,96.73,97.18,97.18,96.73,4,2018,12
2018-12-03,Air Liquide,99.09,97.41,99.09,97.41,322,2018,12
2018-11-30,Air Liquide,95.0,97.27,97.27,95.0,174,2018,11
2018-11-29,Air Liquide,94.77,95.09,95.09,94.77,88,2018,11
2018-11-28,Air Liquide,95.91,95.18,95.91,95.18,164,2018,11
2018-11-27,Air Liquide,96.18,95.32,96.18,95.32,136,2018,11
2018-11-26,Air Liquide,93.73,94.86,94.86,93.73,341,2018,11
2018-11-23,Air Liquide,93.09,93.82,93.82,93.09,299,2018,11
2018-11-22,Air Liquide,94.32,94.32,94.32,94.32,0,2018,11
2018-11-21,Air Liquide,93.09,94.05,94.05,93.09,310,2018,11
2018-11-20,Air Liquide,94.64,92.73,94.86,92.73,873,2018,11
2018-11-19,Air Liquide,95.91,95.95,96.41,95.91,181,2018,11
2018-11-16,Air Liquide,97.09,96.0,97.09,95.5,429,2018,11
2018-11-15,Air Liquide,97.09,96.77,97.09,96.23,214,2018,11
2018-11-14,Air Liquide,96.77,96.73,96.77,96.73,49,2018,11
2018-11-13,Air Liquide,96.82,97.32,97.59,96.82,123,2018,11
2018-11-12,Air Liquide,97.41,97.77,97.77,97.41,485,2018,11
2018-11-09,Air Liquide,97.23,96.77,97.36,96.77,"2,168",2018,11
2018-11-08,Air Liquide,97.86,97.55,97.86,97.55,33,2018,11
2018-11-07,Air Liquide,96.32,97.5,97.59,96.32,104,2018,11
2018-11-06,Air Liquide,97.55,96.23,97.55,96.23,169,2018,11
2018-11-05,Air Liquide,96.27,96.68,96.68,96.27,20,2018,11
2018-11-02,Air Liquide,97.23,97.32,97.32,97.23,11,2018,11
2018-11-01,Air Liquide,97.0,97.0,97.0,97.0,0,2018,11
2018-10-31,Air Liquide,96.86,96.86,96.86,96.86,0,2018,10
2018-10-30,Air Liquide,95.73,96.14,96.14,95.73,11,2018,10
2018-10-29,Air Liquide,96.41,96.18,96.41,96.14,177,2018,10
2018-10-26,Air Liquide,96.82,95.41,96.82,95.41,"1,976",2018,10
2018-10-25,Air Liquide,94.77,97.86,97.86,94.77,90,2018,10
2018-10-24,Air Liquide,96.45,96.05,98.05,96.05,836,2018,10
2018-10-23,Air Liquide,96.05,95.59,96.05,95.45,956,2018,10
2018-10-22,Air Liquide,96.27,96.77,96.77,96.27,181,2018,10
2018-10-19,Air Liquide,96.86,96.36,96.86,95.73,340,2018,10
2018-10-18,Air Liquide,97.14,97.73,97.73,97.14,150,2018,10
2018-10-17,Air Liquide,97.95,97.0,98.27,97.0,165,2018,10
2018-10-16,Air Liquide,95.86,97.36,97.36,95.86,"1,562",2018,10
2018-10-15,Air Liquide,96.05,95.59,96.09,95.59,68,2018,10
2018-10-12,Air Liquide,97.27,94.32,97.27,94.32,188,2018,10
2018-10-11,Air Liquide,98.45,96.86,98.45,96.86,"1,302",2018,10
2018-10-10,Air Liquide,102.14,98.73,102.14,98.68,476,2018,10
2018-10-09,Air Liquide,101.82,101.23,101.82,101.23,192,2018,10
